Date,Month,Day,Hours,Minutes,Weekend ,Intensity
6,10,Thu,7,30,0,235
6,10,Thu,7,45,0,256
6,10,Thu,8,0,0,263
6,10,Thu,8,15,0,277
6,10,Thu,8,30,0,288
6,10,Thu,8,45,0,316
6,10,Thu,9,0,0,322
6,10,Thu,9,15,0,319
6,10,Thu,9,30,0,323
6,10,Thu,9,45,0,322
6,10,Thu,10,0,0,325
6,10,Thu,10,15,0,324
6,10,Thu,10,30,0,321
6,10,Thu,10,45,0,326
6,10,Thu,11,0,0,336
6,10,Thu,11,15,0,341
6,10,Thu,11,30,0,344
6,10,Thu,11,45,0,340
6,10,Thu,12,0,0,340
6,10,Thu,12,15,0,349
6,10,Thu,12,30,0,350
6,10,Thu,12,45,0,352
6,10,Thu,13,0,0,355
6,10,Thu,13,15,0,349
6,10,Thu,13,30,0,352
6,10,Thu,13,45,0,351
6,10,Thu,14,0,0,345
6,10,Thu,14,15,0,342
6,10,Thu,14,30,0,341
6,10,Thu,14,45,0,346
6,10,Thu,15,0,0,347
6,10,Thu,15,15,0,330
6,10,Thu,15,30,0,331
6,10,Thu,15,45,0,330
6,10,Thu,16,0,0,333
6,10,Thu,16,15,0,341
6,10,Thu,16,30,0,344
6,10,Thu,16,45,0,341
6,10,Thu,17,0,0,344
6,10,Thu,17,15,0,351
6,10,Thu,17,30,0,350
6,10,Thu,17,45,0,367
6,10,Thu,18,0,0,371
6,10,Thu,18,15,0,373
6,10,Thu,18,30,0,379
6,10,Thu,18,45,0,382
6,10,Thu,19,0,0,381
6,10,Thu,19,15,0,384
6,10,Thu,19,30,0,386
6,10,Thu,19,45,0,390
6,10,Thu,20,0,0,388
6,10,Thu,20,15,0,382
6,10,Thu,20,30,0,384
6,10,Thu,20,45,0,385
6,10,Thu,21,0,0,374
6,10,Thu,21,15,0,355
6,10,Thu,21,30,0,347
6,10,Thu,21,45,0,322
6,10,Thu,22,0,0,320
6,10,Thu,22,15,0,307
6,10,Thu,22,30,0,298
6,10,Thu,22,45,0,288
6,10,Thu,23,0,0,276
6,10,Thu,23,15,0,256
6,10,Thu,23,30,0,254
6,10,Thu,23,45,0,247
7,10,Fri,0,0,1,241
7,10,Fri,0,15,1,235
7,10,Fri,0,30,1,241
7,10,Fri,0,45,1,242
7,10,Fri,1,0,1,226
7,10,Fri,1,15,1,219
7,10,Fri,1,30,1,211
7,10,Fri,1,45,1,203
7,10,Fri,2,0,1,198
7,10,Fri,2,15,1,180
7,10,Fri,2,30,1,183
7,10,Fri,2,45,1,179
7,10,Fri,3,0,1,181
7,10,Fri,3,15,1,173
7,10,Fri,3,30,1,165
7,10,Fri,3,45,1,156
7,10,Fri,4,0,1,145
7,10,Fri,4,15,1,131
7,10,Fri,4,30,1,139
7,10,Fri,4,45,1,140
7,10,Fri,5,0,1,144
7,10,Fri,5,15,1,155
7,10,Fri,5,30,1,158
7,10,Fri,5,45,1,174
7,10,Fri,6,0,1,176
7,10,Fri,6,15,1,184
7,10,Fri,6,30,1,189
7,10,Fri,6,45,1,204
7,10,Fri,7,0,1,205
7,10,Fri,7,15,1,212
7,10,Fri,7,30,1,209
7,10,Fri,7,45,1,210
7,10,Fri,8,0,1,210
7,10,Fri,8,15,1,216
7,10,Fri,8,30,1,216
7,10,Fri,8,45,1,228
7,10,Fri,9,0,1,230
7,10,Fri,9,15,1,233
7,10,Fri,9,30,1,238
7,10,Fri,9,45,1,233
7,10,Fri,10,0,1,241
7,10,Fri,10,15,1,243
7,10,Fri,10,30,1,252
7,10,Fri,10,45,1,243
7,10,Fri,11,0,1,245
7,10,Fri,11,15,1,241
7,10,Fri,11,30,1,248
7,10,Fri,11,45,1,252
7,10,Fri,12,0,1,259
7,10,Fri,12,15,1,266
7,10,Fri,12,30,1,268
7,10,Fri,12,45,1,263
7,10,Fri,13,0,1,261
7,10,Fri,13,15,1,261
7,10,Fri,13,30,1,251
7,10,Fri,13,45,1,247
7,10,Fri,14,0,1,244
7,10,Fri,14,15,1,242
7,10,Fri,14,30,1,246
7,10,Fri,14,45,1,248
7,10,Fri,15,0,1,246
7,10,Fri,15,15,1,254
7,10,Fri,15,30,1,254
