Date,Month,Day,Hours,Minutes,Weekend ,Intensity
6,10,Thu,12,30,0,310
6,10,Thu,12,45,0,310
6,10,Thu,13,0,0,310
6,10,Thu,13,15,0,310
6,10,Thu,13,30,0,310
6,10,Thu,13,45,0,310
6,10,Thu,14,0,0,310
6,10,Thu,14,15,0,310
6,10,Thu,14,30,0,310
6,10,Thu,14,45,0,310
6,10,Thu,15,0,0,310
6,10,Thu,15,15,0,310
6,10,Thu,15,30,0,310
6,10,Thu,15,45,0,310
6,10,Thu,16,0,0,310
6,10,Thu,16,15,0,310
6,10,Thu,16,30,0,310
6,10,Thu,16,45,0,310
6,10,Thu,17,0,0,310
6,10,Thu,17,15,0,310
6,10,Thu,17,30,0,310
6,10,Thu,17,45,0,310
6,10,Thu,18,0,0,310
6,10,Thu,18,15,0,310
6,10,Thu,18,30,0,310
6,10,Thu,18,45,0,310
6,10,Thu,19,0,0,310
6,10,Thu,19,15,0,310
6,10,Thu,19,30,0,310
6,10,Thu,19,45,0,310
6,10,Thu,20,0,0,310
6,10,Thu,20,15,0,310
6,10,Thu,20,30,0,310
6,10,Thu,20,45,0,310
6,10,Thu,21,0,0,310
6,10,Thu,21,15,0,310
6,10,Thu,21,30,0,310
6,10,Thu,21,45,0,310
6,10,Thu,22,0,0,310
6,10,Thu,22,15,0,310
6,10,Thu,22,30,0,310
6,10,Thu,22,45,0,310
6,10,Thu,23,0,0,310
6,10,Thu,23,15,0,310
6,10,Thu,23,30,0,310
6,10,Thu,23,45,0,310
7,10,Fri,0,0,1,310
7,10,Fri,0,15,1,310
7,10,Fri,0,30,1,310
7,10,Fri,0,45,1,310
7,10,Fri,1,0,1,310
7,10,Fri,1,15,1,310
7,10,Fri,1,30,1,310
7,10,Fri,1,45,1,310
7,10,Fri,2,0,1,310
7,10,Fri,2,15,1,310
7,10,Fri,2,30,1,310
7,10,Fri,2,45,1,310
7,10,Fri,3,0,1,310
7,10,Fri,3,15,1,310
7,10,Fri,3,30,1,310
7,10,Fri,3,45,1,310
7,10,Fri,4,0,1,310
7,10,Fri,4,15,1,310
7,10,Fri,4,30,1,310
7,10,Fri,4,45,1,310
7,10,Fri,5,0,1,310
7,10,Fri,5,15,1,310
7,10,Fri,5,30,1,310
7,10,Fri,5,45,1,310
7,10,Fri,6,0,1,310
7,10,Fri,6,15,1,310
7,10,Fri,6,30,1,310
7,10,Fri,6,45,1,310
7,10,Fri,7,0,1,310
7,10,Fri,7,15,1,310
7,10,Fri,7,30,1,310
7,10,Fri,7,45,1,310
7,10,Fri,8,0,1,310
7,10,Fri,8,15,1,310
7,10,Fri,8,30,1,310
7,10,Fri,8,45,1,310
7,10,Fri,9,0,1,310
7,10,Fri,9,15,1,310
7,10,Fri,9,30,1,310
