Date,Month,Day,Hours,Minutes,Weekend ,Intensity
5,10,Wed,9,0,0,385
5,10,Wed,9,15,0,402
5,10,Wed,9,30,0,406
5,10,Wed,9,45,0,413
5,10,Wed,10,0,0,417
5,10,Wed,10,15,0,446
5,10,Wed,10,30,0,459
5,10,Wed,10,45,0,459
5,10,Wed,11,0,0,456
5,10,Wed,11,15,0,466
5,10,Wed,11,30,0,470
5,10,Wed,11,45,0,473
5,10,Wed,12,0,0,479
5,10,Wed,12,15,0,475
5,10,Wed,12,30,0,482
5,10,Wed,12,45,0,481
5,10,Wed,13,0,0,477
5,10,Wed,13,15,0,465
5,10,Wed,13,30,0,465
5,10,Wed,13,45,0,465
5,10,Wed,14,0,0,461
5,10,Wed,14,15,0,455
5,10,Wed,14,30,0,458
5,10,Wed,14,45,0,456
5,10,Wed,15,0,0,453
5,10,Wed,15,15,0,459
5,10,Wed,15,30,0,457
5,10,Wed,15,45,0,459
5,10,Wed,16,0,0,458
5,10,Wed,16,15,0,466
5,10,Wed,16,30,0,474
5,10,Wed,16,45,0,489
5,10,Wed,17,0,0,491
5,10,Wed,17,15,0,497
5,10,Wed,17,30,0,496
5,10,Wed,17,45,0,488
5,10,Wed,18,0,0,492
5,10,Wed,18,15,0,495
5,10,Wed,18,30,0,487
5,10,Wed,18,45,0,482
5,10,Wed,19,0,0,482
5,10,Wed,19,15,0,487
5,10,Wed,19,30,0,487
5,10,Wed,19,45,0,484
5,10,Wed,20,0,0,480
5,10,Wed,20,15,0,473
5,10,Wed,20,30,0,469
5,10,Wed,20,45,0,459
5,10,Wed,21,0,0,445
5,10,Wed,21,15,0,450
5,10,Wed,21,30,0,448
5,10,Wed,21,45,0,431
5,10,Wed,22,0,0,429
5,10,Wed,22,15,0,412
5,10,Wed,22,30,0,409
5,10,Wed,22,45,0,392
5,10,Wed,23,0,0,379
5,10,Wed,23,15,0,366
5,10,Wed,23,30,0,350
5,10,Wed,23,45,0,329
6,10,Thu,0,0,0,298
6,10,Thu,0,15,0,472
6,10,Thu,0,30,0,309
6,10,Thu,0,45,0,297
6,10,Thu,1,0,0,295
6,10,Thu,1,15,0,272
6,10,Thu,1,30,0,265
6,10,Thu,1,45,0,255
6,10,Thu,2,0,0,255
6,10,Thu,2,15,0,241
6,10,Thu,2,30,0,232
6,10,Thu,2,45,0,206
6,10,Thu,3,0,0,198
6,10,Thu,3,15,0,203
6,10,Thu,3,30,0,199
6,10,Thu,3,45,0,198
6,10,Thu,4,0,0,198
6,10,Thu,4,15,0,197
6,10,Thu,4,30,0,197
6,10,Thu,4,45,0,205
6,10,Thu,5,0,0,206
6,10,Thu,5,15,0,228
6,10,Thu,5,30,0,238
6,10,Thu,5,45,0,248
6,10,Thu,6,0,0,252
6,10,Thu,6,15,0,271
6,10,Thu,6,30,0,269
6,10,Thu,6,45,0,294
6,10,Thu,7,0,0,302
6,10,Thu,7,15,0,327
6,10,Thu,7,30,0,327
6,10,Thu,7,45,0,341
6,10,Thu,8,0,0,329
6,10,Thu,8,15,0,345
6,10,Thu,8,30,0,348
6,10,Thu,8,45,0,361
6,10,Thu,9,0,0,385
6,10,Thu,9,15,0,403
6,10,Thu,9,30,0,416
6,10,Thu,9,45,0,433
6,10,Thu,10,0,0,441
6,10,Thu,10,15,0,460
6,10,Thu,10,30,0,461
6,10,Thu,10,45,0,462
6,10,Thu,11,0,0,465
6,10,Thu,11,15,0,460
6,10,Thu,11,30,0,468
6,10,Thu,11,45,0,466
6,10,Thu,12,0,0,473
6,10,Thu,12,15,0,472
6,10,Thu,12,30,0,479
6,10,Thu,12,45,0,475
6,10,Thu,13,0,0,465
6,10,Thu,13,15,0,455
6,10,Thu,13,30,0,446
6,10,Thu,13,45,0,454
6,10,Thu,14,0,0,465
6,10,Thu,14,15,0,455
6,10,Thu,14,30,0,453
6,10,Thu,14,45,0,454
6,10,Thu,15,0,0,459
6,10,Thu,15,15,0,464
6,10,Thu,15,30,0,460
6,10,Thu,15,45,0,450
6,10,Thu,16,0,0,442
6,10,Thu,16,15,0,448
6,10,Thu,16,30,0,457
6,10,Thu,16,45,0,466
6,10,Thu,17,0,0,471
6,10,Thu,17,15,0,472
6,10,Thu,17,30,0,475
6,10,Thu,17,45,0,486
6,10,Thu,18,0,0,483
6,10,Thu,18,15,0,477
6,10,Thu,18,30,0,475
6,10,Thu,18,45,0,475
6,10,Thu,19,0,0,480
6,10,Thu,19,15,0,483
6,10,Thu,19,30,0,483
6,10,Thu,19,45,0,481
6,10,Thu,20,0,0,480
6,10,Thu,20,15,0,481
6,10,Thu,20,30,0,470
6,10,Thu,20,45,0,463
6,10,Thu,21,0,0,460
6,10,Thu,21,15,0,457
6,10,Thu,21,30,0,448
6,10,Thu,21,45,0,440
6,10,Thu,22,0,0,436
6,10,Thu,22,15,0,427
6,10,Thu,22,30,0,422
6,10,Thu,22,45,0,406
6,10,Thu,23,0,0,402
