Date,Month,Day,Hours,Minutes,Weekend ,Intensity
4,10,Tuesday,4,45,0,238
4,10,Tuesday,5,0,0,238
4,10,Tuesday,5,15,0,238
4,10,Tuesday,5,30,0,238
4,10,Tuesday,5,45,0,238
4,10,Tuesday,6,0,0,238
4,10,Tuesday,6,15,0,238
4,10,Tuesday,6,30,0,238
4,10,Tuesday,6,45,0,238
4,10,Tuesday,7,0,0,238
4,10,Tuesday,7,15,0,238
4,10,Tuesday,7,30,0,238
4,10,Tuesday,7,45,0,238
4,10,Tuesday,8,0,0,344
4,10,Tuesday,8,15,0,344
4,10,Tuesday,8,30,0,344
4,10,Tuesday,8,45,0,344
4,10,Tuesday,9,0,0,344
4,10,Tuesday,9,15,0,344
4,10,Tuesday,9,30,0,344
4,10,Tuesday,9,45,0,344
4,10,Tuesday,10,0,0,344
4,10,Tuesday,10,15,0,344
4,10,Tuesday,10,30,0,344
4,10,Tuesday,10,45,0,344
4,10,Tuesday,11,0,0,344
4,10,Tuesday,11,15,0,344
4,10,Tuesday,11,30,0,344
4,10,Tuesday,11,45,0,344
4,10,Tuesday,12,0,0,344
4,10,Tuesday,12,15,0,344
4,10,Tuesday,12,30,0,344
4,10,Tuesday,12,45,0,344
4,10,Tuesday,13,0,0,344
4,10,Tuesday,13,15,0,344
4,10,Tuesday,13,30,0,344
4,10,Tuesday,13,45,0,344
4,10,Tuesday,14,0,0,344
4,10,Tuesday,14,15,0,344
4,10,Tuesday,14,30,0,344
4,10,Tuesday,14,45,0,344
4,10,Tuesday,15,0,0,344
4,10,Tuesday,15,15,0,344
4,10,Tuesday,15,30,0,344
4,10,Tuesday,15,45,0,344
4,10,Tuesday,16,0,0,344
4,10,Tuesday,16,15,0,344
4,10,Tuesday,16,30,0,344
4,10,Tuesday,16,45,0,344
4,10,Tuesday,17,0,0,344
4,10,Tuesday,17,15,0,344
4,10,Tuesday,17,30,0,344
4,10,Tuesday,17,45,0,344
4,10,Tuesday,18,0,0,344
4,10,Tuesday,18,15,0,344
4,10,Tuesday,18,30,0,344
4,10,Tuesday,18,45,0,344
4,10,Tuesday,19,0,0,344
4,10,Tuesday,19,15,0,344
4,10,Tuesday,19,30,0,344
4,10,Tuesday,19,45,0,344
4,10,Tuesday,20,0,0,344
4,10,Tuesday,20,15,0,344
4,10,Tuesday,20,30,0,344
4,10,Tuesday,20,45,0,344
4,10,Tuesday,21,0,0,344
4,10,Tuesday,21,15,0,344
4,10,Tuesday,21,30,0,344
4,10,Tuesday,21,45,0,344
4,10,Tuesday,22,0,0,344
4,10,Tuesday,22,15,0,344
4,10,Tuesday,22,30,0,344
4,10,Tuesday,22,45,0,344
4,10,Tuesday,23,0,0,344
4,10,Tuesday,23,15,0,344
4,10,Tuesday,23,30,0,344
4,10,Tuesday,23,45,0,344
5,10,Wednesday,0,0,0,344
5,10,Wednesday,0,15,0,344
5,10,Wednesday,0,30,0,344
5,10,Wednesday,0,45,0,344
5,10,Wednesday,1,0,0,344
5,10,Wednesday,1,15,0,344
5,10,Wednesday,1,30,0,344
5,10,Wednesday,1,45,0,344
5,10,Wednesday,2,0,0,344
5,10,Wednesday,2,15,0,344
5,10,Wednesday,2,30,0,344
5,10,Wednesday,2,45,0,344
5,10,Wednesday,3,0,0,248
5,10,Wednesday,3,15,0,236
5,10,Wednesday,3,30,0,236
5,10,Wednesday,3,45,0,236
5,10,Wednesday,4,0,0,236
5,10,Wednesday,4,15,0,236
5,10,Wednesday,4,30,0,236
5,10,Wednesday,4,45,0,236
5,10,Wednesday,5,0,0,236
5,10,Wednesday,5,15,0,236
5,10,Wednesday,5,30,0,236
5,10,Wednesday,5,45,0,236
5,10,Wednesday,6,0,0,236
5,10,Wednesday,6,15,0,236
5,10,Wednesday,6,30,0,236
